1; 0.800000
2; 1.200000
3; 1.000000
4; 1.000000
5; 0.800000
6; 1.000000
7; 1.000000
8; 1.200000
9; 1.000000
10; 1.600000
11; 1.200000
12; 1.200000
13; 1.600000
14; 1.800000
15; 1.800000
16; 1.800000
17; 2.000000
18; 2.200000
19; 2.000000
20; 2.000000
21; 2.400000
22; 2.600000
23; 2.600000
24; 2.800000
25; 2.800000
26; 2.800000
27; 3.000000
28; 3.000000
29; 3.000000
30; 3.200000
31; 3.600000
32; 3.600000
33; 3.600000
34; 4.000000
35; 3.600000
36; 3.800000
37; 4.200000
38; 3.800000
39; 3.800000
40; 4.200000
41; 4.400000
42; 4.000000
43; 4.600000
44; 4.600000
45; 4.400000
46; 4.800000
47; 4.800000
48; 5.000000
49; 5.200000
50; 5.200000
51; 5.800000
52; 5.400000
53; 6.200000
54; 5.800000
55; 5.600000
56; 5.800000
57; 6.000000
58; 6.200000
59; 6.000000
60; 6.200000
61; 6.400000
62; 6.600000
63; 6.600000
64; 7.000000
65; 7.200000
66; 6.800000
67; 7.200000
68; 7.200000
69; 7.800000
70; 7.800000
71; 7.800000
72; 8.000000
73; 8.000000
74; 8.200000
75; 8.200000
76; 8.000000
77; 8.200000
78; 8.400000
79; 8.600000
80; 9.000000
81; 9.000000
82; 8.800000
83; 8.600000
84; 9.200000
85; 9.000000
86; 9.200000
87; 9.800000
88; 9.600000
89; 9.800000
90; 11.200000
91; 12.200000
92; 11.800000
93; 12.400000
94; 12.400000
95; 11.000000
96; 11.400000
97; 10.800000
98; 11.000000
99; 11.400000
100; 11.400000
101; 11.400000
102; 11.400000
103; 11.800000
104; 11.600000
105; 12.000000
106; 12.200000
107; 12.400000
108; 12.000000
109; 12.200000
110; 12.600000
111; 12.400000
112; 12.800000
113; 12.800000
114; 13.000000
115; 13.800000
116; 13.600000
117; 13.400000
118; 14.200000
119; 16.800000
120; 16.400000
121; 17.000000
122; 15.800000
123; 14.200000
124; 14.200000
125; 14.600000
126; 16.200000
127; 15.800000
128; 15.000000
129; 14.800000
130; 15.200000
131; 14.800000
132; 15.400000
133; 15.200000
134; 15.400000
135; 15.600000
136; 15.200000
137; 16.000000
138; 15.600000
139; 16.000000
140; 16.000000
141; 16.600000
142; 16.200000
143; 18.600000
144; 16.600000
145; 16.800000
146; 17.000000
147; 19.200000
148; 17.000000
149; 18.000000
150; 18.200000
