0; 1.600000
50; 7.400000
100; 20.000000
150; 58.000000
200; 93.800000
250; 136.800000
300; 189.600000
350; 254.600000
400; 312.000000
450; 382.600000
500; 560.400000
550; 576.600000
600; 668.200000
650; 773.600000
700; 899.800000
750; 1036.000000
800; 1187.000000
850; 1353.200000
900; 1519.000000
950; 1649.400000
1000; 1829.800000
