0; 0.001000
10000; 2.096000
20000; 6.087000
30000; 10.360000
40000; 15.291000
50000; 16.912000
60000; 17.217000
70000; 20.051000
80000; 23.046000
90000; 25.826000
100000; 29.062000
110000; 32.772000
120000; 35.454000
130000; 43.257000
140000; 44.105000
150000; 43.019000
160000; 45.287000
170000; 48.498000
180000; 51.913000
190000; 56.308000
200000; 59.559000
210000; 81.729000
220000; 68.536000
230000; 69.826000
240000; 73.366000
250000; 73.776000
260000; 78.590000
270000; 81.682000
280000; 84.208000
290000; 86.711000
300000; 89.148000
310000; 93.147000
320000; 96.225000
330000; 98.294000
340000; 102.620000
350000; 106.731000
360000; 109.175000
370000; 112.940000
380000; 113.273000
390000; 113.075000
400000; 116.864000
410000; 120.422000
420000; 122.647000
430000; 126.122000
440000; 128.927000
450000; 132.879000
460000; 135.339000
470000; 141.516000
480000; 152.432000
490000; 146.888000
500000; 151.759000
510000; 150.960000
520000; 154.826000
530000; 158.267000
540000; 162.554000
550000; 164.996000
560000; 167.741000
570000; 171.903000
580000; 175.258000
590000; 179.689000
600000; 181.164000
610000; 184.368000
620000; 187.160000
630000; 191.995000
640000; 193.670000
650000; 196.677000
660000; 207.330000
670000; 204.683000
680000; 211.908000
690000; 210.500000
700000; 213.893000
710000; 241.725000
720000; 233.903000
730000; 255.430000
740000; 246.247000
750000; 265.071000
760000; 248.124000
770000; 251.385000
780000; 254.100000
790000; 253.637000
800000; 260.872000
810000; 262.527000
820000; 267.627000
830000; 271.988000
840000; 273.980000
850000; 267.529000
860000; 272.190000
870000; 277.082000
880000; 280.861000
890000; 282.587000
900000; 284.512000
910000; 290.215000
920000; 295.079000
930000; 296.082000
940000; 298.608000
950000; 309.423000
960000; 308.512000
970000; 320.476000
980000; 330.674000
990000; 328.324000
1000000; 316.871000
