0; 0.000000
10000; 2.000000
20000; 3.000000
30000; 3.000000
40000; 5.000000
50000; 7.000000
60000; 8.000000
70000; 10.000000
80000; 11.000000
90000; 13.000000
100000; 14.000000
110000; 16.000000
120000; 17.000000
130000; 21.000000
140000; 21.000000
150000; 23.000000
160000; 25.000000
170000; 26.000000
180000; 28.000000
190000; 31.000000
200000; 31.000000
210000; 33.000000
220000; 34.000000
230000; 35.000000
240000; 38.000000
250000; 39.000000
260000; 41.000000
270000; 43.000000
280000; 45.000000
290000; 46.000000
300000; 47.000000
310000; 50.000000
320000; 51.000000
330000; 54.000000
340000; 55.000000
350000; 57.000000
360000; 59.000000
370000; 60.000000
380000; 60.000000
390000; 66.000000
400000; 64.000000
410000; 66.000000
420000; 66.000000
430000; 69.000000
440000; 71.000000
450000; 75.000000
460000; 74.000000
470000; 76.000000
480000; 77.000000
490000; 78.000000
500000; 80.000000
510000; 82.000000
520000; 84.000000
530000; 86.000000
540000; 87.000000
550000; 90.000000
560000; 91.000000
570000; 92.000000
580000; 94.000000
590000; 95.000000
600000; 98.000000
610000; 100.000000
620000; 100.000000
630000; 103.000000
640000; 103.000000
650000; 105.000000
660000; 108.000000
670000; 109.000000
680000; 111.000000
690000; 113.000000
700000; 115.000000
710000; 117.000000
720000; 118.000000
730000; 119.000000
740000; 123.000000
750000; 124.000000
760000; 124.000000
770000; 126.000000
780000; 129.000000
790000; 129.000000
800000; 131.000000
810000; 132.000000
820000; 135.000000
830000; 137.000000
840000; 139.000000
850000; 141.000000
860000; 142.000000
870000; 141.000000
880000; 143.000000
890000; 146.000000
900000; 146.000000
910000; 149.000000
920000; 150.000000
930000; 153.000000
940000; 156.000000
950000; 157.000000
960000; 159.000000
970000; 161.000000
980000; 163.000000
990000; 176.000000
1000000; 176.000000
