0; 0.001000
10000; 2.094000
20000; 4.153000
30000; 7.221000
40000; 10.305000
50000; 17.086000
60000; 17.847000
70000; 22.827000
80000; 23.297000
90000; 26.773000
100000; 29.622000
110000; 33.790000
120000; 36.686000
130000; 40.033000
140000; 46.662000
150000; 47.848000
160000; 52.262000
170000; 54.912000
180000; 64.756000
190000; 61.031000
200000; 62.760000
210000; 67.729000
220000; 69.509000
230000; 72.403000
240000; 75.920000
250000; 77.131000
260000; 79.644000
270000; 87.551000
280000; 80.148000
290000; 84.506000
300000; 87.522000
310000; 88.599000
320000; 91.730000
330000; 94.133000
340000; 97.426000
350000; 100.293000
360000; 103.153000
370000; 105.628000
380000; 108.958000
390000; 112.410000
400000; 117.622000
410000; 118.567000
420000; 121.889000
430000; 124.384000
440000; 127.790000
450000; 130.694000
460000; 133.925000
470000; 137.883000
480000; 140.517000
490000; 143.339000
500000; 148.258000
510000; 154.394000
520000; 157.832000
530000; 162.462000
540000; 168.928000
550000; 167.145000
560000; 170.161000
570000; 174.035000
580000; 171.046000
590000; 190.908000
600000; 185.956000
610000; 190.931000
620000; 192.331000
630000; 197.678000
640000; 192.300000
650000; 195.350000
660000; 199.259000
670000; 203.345000
680000; 205.717000
690000; 208.634000
700000; 211.504000
710000; 216.747000
720000; 219.048000
730000; 222.882000
740000; 225.152000
750000; 229.942000
760000; 231.816000
770000; 238.369000
780000; 238.432000
790000; 243.213000
800000; 244.813000
810000; 246.580000
820000; 250.271000
830000; 253.211000
840000; 257.071000
850000; 260.033000
860000; 288.300000
870000; 268.387000
880000; 291.885000
890000; 301.614000
900000; 291.527000
910000; 284.062000
920000; 294.843000
930000; 291.845000
940000; 293.332000
950000; 297.842000
960000; 302.317000
970000; 303.125000
980000; 308.626000
990000; 310.122000
1000000; 322.115000
